# sensorTOOL V2.1.0.3234
# SensorTypeName:capaNCDT 6200, SerialNumber:3165, RecordingDate:2025-04-14_21-05-13.038, IP_AddressFamily:2, IP_Interface:TCP/IP, IP_RemoteAddr:169.254.168.150, IP_SensorTypeName:DT6200, SA_Address:169.254.168.150, SA_AddressFamily:2, SA_ArticleNumber:8010079, SA_ArticleNumber1:2303019, SA_ArticleNumber2:2303019, SA_ArticleNumber3:2303019, SA_AvrNbr:8, SA_AvrType:1, SA_ChExist1:1, SA_ChExist10:0, SA_ChExist11:0, SA_ChExist12:0, SA_ChExist13:0, SA_ChExist14:0, SA_ChExist15:0, SA_ChExist16:0, SA_ChExist17:0, SA_ChExist18:0, SA_ChExist19:0, SA_ChExist2:1, SA_ChExist20:0, SA_ChExist21:0, SA_ChExist22:0, SA_ChExist23:0, SA_ChExist24:0, SA_ChExist25:0, SA_ChExist26:0, SA_ChExist27:0, SA_ChExist28:0, SA_ChExist29:0, SA_ChExist3:1, SA_ChExist30:0, SA_ChExist31:0, SA_ChExist32:0, SA_ChExist4:2, SA_ChExist5:0, SA_ChExist6:0, SA_ChExist7:0, SA_ChExist8:0, SA_ChExist9:0, SA_ControllerName:DT6220, SA_DHCPEnabled:0, SA_DataType1:1, SA_DataType2:1, SA_DataType3:1, SA_DataType4:1, SA_Gateway:169.254.168.1, SA_IPAddress:169.254.168.150, SA_LocalAdapterDescription:Surface Ethernet Adapter, SA_LocalAdapterLuid:Value= 1689399716741120, Info.Reserved= 0, Info.NetLuidIndex= 32774, Info.IfType= 6, SA_LocalDHCPEnabled:1, SA_LocalDefaultGateway:192.168.0.51, SA_LocalIPAddress:169.254.248.42, SA_LocalSubnetMask:255.255.0.0, SA_MaxChannelCnt:4, SA_Name:DT6200, SA_NetworkBits:16, SA_Offset1:0, SA_Offset2:0, SA_Offset3:0, SA_Offset4:0, SA_Option:0, SA_Range1:500, SA_Range2:200, SA_Range3:200, SA_Range4:100, SA_RawRangeMax1:16777215, SA_RawRangeMax2:16777215, SA_RawRangeMax3:16777215, SA_RawRangeMax4:16777215, SA_RawRangeMin1:0, SA_RawRangeMin2:0, SA_RawRangeMin3:0, SA_RawRangeMin4:0, SA_SampleTime:1920, SA_SearchCompleted:1, SA_Sensor:DT6220, SA_SensorAccessible:1, SA_SensorInformation:S_Command=, SA_SensorName1:DL6230, SA_SensorName2:DL6230, SA_SensorName3:DL6230, SA_SensorName4:  , SA_SerialNumber:3165, SA_SerialNumber1:2887, SA_SerialNumber2:2888, SA_SerialNumber3:2889, SA_SoftwareVersion:V1.5a, SA_Softwareversion:1.3a, SA_SubnetMask:255.255.0.0, SA_TrgMode:0, SA_UUID:89079B41-5D59-49DF-AFDA-6DC6EF4E3B51, SA_Unit1:µm, SA_Unit2:µm, SA_Unit3:µm, SA_Unit4:µm, SA_Version:DT6200;V1.5a;8010079
# SignalName           , SensorName           , SerialNumber         , ArticleNumber        , DataRate             , RangeMin             , RangeMax             , ViewRange            
# Distance1            , DL6230               , 2887                 , 2303019              , 520.8333333 Hz       , 0 µm                 , 500 µm               , 5 µm                 
# Distance2            , DL6230               , 2888                 , 2303019              , 520.8333333 Hz       , 0 µm                 , 200 µm               , 2 µm                 
# Distance3            , DL6230               , 2889                 , 2303019              , 520.8333333 Hz       , 0 µm                 , 200 µm               , 2 µm                 
# Mathematic4          ,                      ,                      ,                      , 520.8333333 Hz       , 0 µm                 , 100 µm               , 1 µm                 
# 1_Averaging:Disabled, 2_Triggering:Disabled, 3_Subsampling:Disabled, 4_Mastering:Disabled
# Separator:Komma, DecimalComma:Punkt
# Data acquisition time, Epoch time (ms), Distance1 (µm), Distance2 (µm), Distance3 (µm), Mathematic4 (µm)
2025-04-14 21:03:19.920920, 1744657399920.920,  11.414, 213.829, 213.715, 153.070
2025-04-14 21:03:19.922840, 1744657399922.840,  11.414, 213.829, 213.715, 153.070
2025-04-14 21:03:19.924760, 1744657399924.760,  11.414, 213.829, 213.715, 153.070
2025-04-14 21:03:19.926680, 1744657399926.680,  11.414, 213.829, 213.715, 153.070
2025-04-14 21:03:19.928600, 1744657399928.600,  11.414, 213.829, 213.715, 153.070
2025-04-14 21:03:19.930520, 1744657399930.520,  11.414, 213.829, 213.715, 153.070
2025-04-14 21:03:19.932440, 1744657399932.439,  11.414, 213.829, 213.715, 153.070
2025-04-14 21:03:19.934359, 1744657399934.359,  11.414, 213.829, 213.715, 153.070
2025-04-14 21:03:19.936037, 1744657399936.037,  11.414, 213.829, 213.715, 153.070
2025-04-14 21:03:19.937715, 1744657399937.715,  11.413, 213.829, 213.715, 153.070
2025-04-14 21:03:19.939393, 1744657399939.393,  11.413, 213.829, 213.715, 153.070
2025-04-14 21:03:19.941070, 1744657399941.070,  11.413, 213.829, 213.715, 153.070
2025-04-14 21:03:19.942748, 1744657399942.748,  11.413, 213.829, 213.715, 153.070
2025-04-14 21:03:19.944210, 1744657399944.209,  11.413, 213.829, 213.715, 153.070
2025-04-14 21:03:19.945671, 1744657399945.671,  11.414, 213.829, 213.715, 153.070
2025-04-14 21:03:19.947132, 1744657399947.132,  11.414, 213.829, 213.715, 153.070
2025-04-14 21:03:19.948594, 1744657399948.594,  11.414, 213.829, 213.715, 153.070
2025-04-14 21:03:19.950055, 1744657399950.055,  11.414, 213.829, 213.715, 153.070
2025-04-14 21:03:19.951517, 1744657399951.517,  11.414, 213.829, 213.715, 153.070
2025-04-14 21:03:19.953125, 1744657399953.125,  11.414, 213.829, 213.715, 153.070
2025-04-14 21:03:19.954733, 1744657399954.733,  11.414, 213.829, 213.715, 153.070
2025-04-14 21:03:19.956872, 1744657399956.872,  11.414, 213.829, 213.715, 153.070
2025-04-14 21:03:19.959011, 1744657399959.011,  11.414, 213.829, 213.715, 153.070
2025-04-14 21:03:19.961150, 1744657399961.150,  11.414, 213.829, 213.715, 153.070
2025-04-14 21:03:19.962941, 1744657399962.941,  11.414, 213.829, 213.715, 153.070
2025-04-14 21:03:19.964731, 1744657399964.731,  11.414, 213.829, 213.715, 153.070
2025-04-14 21:03:19.966522, 1744657399966.522,  11.414, 213.829, 213.715, 153.070
2025-04-14 21:03:19.968312, 1744657399968.312,  11.414, 213.829, 213.715, 153.070
2025-04-14 21:03:19.970103, 1744657399970.103,  11.414, 213.829, 213.715, 153.070
2025-04-14 21:03:19.971893, 1744657399971.893,  11.414, 213.829, 213.715, 153.070
2025-04-14 21:03:19.973684, 1744657399973.684,  11.414, 213.829, 213.715, 153.070
2025-04-14 21:03:19.975474, 1744657399975.474,  11.414, 213.829, 213.715, 153.070
2025-04-14 21:03:19.977192, 1744657399977.192,  11.414, 213.829, 213.715, 153.070
2025-04-14 21:03:19.978910, 1744657399978.910,  11.414, 213.829, 213.715, 153.070
2025-04-14 21:03:19.980628, 1744657399980.628,  11.414, 213.829, 213.715, 153.070
2025-04-14 21:03:19.982347, 1744657399982.346,  11.414, 213.829, 213.715, 153.070
2025-04-14 21:03:19.984065, 1744657399984.064,  11.414, 213.829, 213.715, 153.070
2025-04-14 21:03:19.985845, 1744657399985.845,  11.414, 213.829, 213.715, 153.070
2025-04-14 21:03:19.987626, 1744657399987.625,  11.414, 213.829, 213.715, 153.070
2025-04-14 21:03:19.989423, 1744657399989.423,  11.414, 213.829, 213.715, 153.070
2025-04-14 21:03:19.991221, 1744657399991.221,  11.414, 213.829, 213.715, 153.070
