# sensorTOOL V2.1.0.3234
# SensorTypeName:capaNCDT 6200, SerialNumber:3165, RecordingDate:2025-04-14_21-36-33.345, IP_AddressFamily:2, IP_Interface:TCP/IP, IP_RemoteAddr:169.254.168.150, IP_SensorTypeName:DT6200, SA_Address:169.254.168.150, SA_AddressFamily:2, SA_ArticleNumber:8010079, SA_ArticleNumber1:2303019, SA_ArticleNumber2:2303019, SA_ArticleNumber3:2303019, SA_AvrNbr:8, SA_AvrType:1, SA_ChExist1:1, SA_ChExist10:0, SA_ChExist11:0, SA_ChExist12:0, SA_ChExist13:0, SA_ChExist14:0, SA_ChExist15:0, SA_ChExist16:0, SA_ChExist17:0, SA_ChExist18:0, SA_ChExist19:0, SA_ChExist2:1, SA_ChExist20:0, SA_ChExist21:0, SA_ChExist22:0, SA_ChExist23:0, SA_ChExist24:0, SA_ChExist25:0, SA_ChExist26:0, SA_ChExist27:0, SA_ChExist28:0, SA_ChExist29:0, SA_ChExist3:1, SA_ChExist30:0, SA_ChExist31:0, SA_ChExist32:0, SA_ChExist4:2, SA_ChExist5:0, SA_ChExist6:0, SA_ChExist7:0, SA_ChExist8:0, SA_ChExist9:0, SA_ControllerName:DT6220, SA_DHCPEnabled:0, SA_DataType1:1, SA_DataType2:1, SA_DataType3:1, SA_DataType4:1, SA_Gateway:169.254.168.1, SA_IPAddress:169.254.168.150, SA_LocalAdapterDescription:Surface Ethernet Adapter, SA_LocalAdapterLuid:Value= 1689399716741120, Info.Reserved= 0, Info.NetLuidIndex= 32774, Info.IfType= 6, SA_LocalDHCPEnabled:1, SA_LocalDefaultGateway:192.168.0.51, SA_LocalIPAddress:169.254.248.42, SA_LocalSubnetMask:255.255.0.0, SA_MaxChannelCnt:4, SA_Name:DT6200, SA_NetworkBits:16, SA_Offset1:0, SA_Offset2:0, SA_Offset3:0, SA_Offset4:0, SA_Option:0, SA_Range1:500, SA_Range2:200, SA_Range3:200, SA_Range4:100, SA_RawRangeMax1:16777215, SA_RawRangeMax2:16777215, SA_RawRangeMax3:16777215, SA_RawRangeMax4:16777215, SA_RawRangeMin1:0, SA_RawRangeMin2:0, SA_RawRangeMin3:0, SA_RawRangeMin4:0, SA_SampleTime:1920, SA_SearchCompleted:1, SA_Sensor:DT6220, SA_SensorAccessible:1, SA_SensorInformation:S_Command=, SA_SensorName1:DL6230, SA_SensorName2:DL6230, SA_SensorName3:DL6230, SA_SensorName4:  , SA_SerialNumber:3165, SA_SerialNumber1:2887, SA_SerialNumber2:2888, SA_SerialNumber3:2889, SA_SoftwareVersion:V1.5a, SA_Softwareversion:1.3a, SA_SubnetMask:255.255.0.0, SA_TrgMode:0, SA_UUID:89079B41-5D59-49DF-AFDA-6DC6EF4E3B51, SA_Unit1:µm, SA_Unit2:µm, SA_Unit3:µm, SA_Unit4:µm, SA_Version:DT6200;V1.5a;8010079
# SignalName           , SensorName           , SerialNumber         , ArticleNumber        , DataRate             , RangeMin             , RangeMax             , ViewRange            
# Distance1            , DL6230               , 2887                 , 2303019              , 520.8333333 Hz       , 0 µm                 , 500 µm               , 5 µm                 
# Distance2            , DL6230               , 2888                 , 2303019              , 520.8333333 Hz       , 0 µm                 , 200 µm               , 2 µm                 
# Distance3            , DL6230               , 2889                 , 2303019              , 520.8333333 Hz       , 0 µm                 , 200 µm               , 2 µm                 
# Mathematic4          ,                      ,                      ,                      , 520.8333333 Hz       , 0 µm                 , 100 µm               , 1 µm                 
# 1_Averaging:Disabled, 2_Triggering:Disabled, 3_Subsampling:Disabled, 4_Mastering:Disabled
# Separator:Komma, DecimalComma:Punkt
# Data acquisition time, Epoch time (ms), Distance1 (µm), Distance2 (µm), Distance3 (µm), Mathematic4 (µm)
2025-04-14 21:36:03.299185, 1744659363299.186, 391.188, 213.829, 213.715, 267.002
2025-04-14 21:36:03.301106, 1744659363301.106, 391.388, 213.829, 213.715, 267.062
2025-04-14 21:36:03.303026, 1744659363303.026, 391.541, 213.829, 213.715, 267.108
2025-04-14 21:36:03.304947, 1744659363304.947, 391.657, 213.829, 213.715, 267.143
2025-04-14 21:36:03.306867, 1744659363306.867, 391.733, 213.829, 213.715, 267.166
2025-04-14 21:36:03.308787, 1744659363308.787, 391.756, 213.829, 213.715, 267.173
2025-04-14 21:36:03.310707, 1744659363310.707, 391.767, 213.829, 213.715, 267.176
2025-04-14 21:36:03.312628, 1744659363312.627, 391.786, 213.829, 213.715, 267.182
2025-04-14 21:36:03.314548, 1744659363314.548, 391.790, 213.829, 213.715, 267.183
2025-04-14 21:36:03.316468, 1744659363316.468, 391.814, 213.829, 213.715, 267.190
2025-04-14 21:36:03.318388, 1744659363318.388, 391.820, 213.829, 213.715, 267.192
2025-04-14 21:36:03.320308, 1744659363320.308, 391.836, 213.829, 213.715, 267.197
2025-04-14 21:36:03.322228, 1744659363322.228, 391.871, 213.829, 213.715, 267.207
2025-04-14 21:36:03.324148, 1744659363324.148, 391.872, 213.829, 213.715, 267.208
2025-04-14 21:36:03.326069, 1744659363326.069, 391.873, 213.829, 213.715, 267.208
2025-04-14 21:36:03.327989, 1744659363327.989, 391.874, 213.829, 213.715, 267.208
2025-04-14 21:36:03.329909, 1744659363329.909, 391.871, 213.829, 213.715, 267.207
2025-04-14 21:36:03.331830, 1744659363331.830, 391.851, 213.829, 213.715, 267.201
2025-04-14 21:36:03.333750, 1744659363333.750, 391.851, 213.829, 213.715, 267.201
2025-04-14 21:36:03.335671, 1744659363335.671, 391.837, 213.829, 213.715, 267.197
2025-04-14 21:36:03.337591, 1744659363337.591, 391.799, 213.829, 213.715, 267.186
2025-04-14 21:36:03.339510, 1744659363339.510, 391.800, 213.829, 213.715, 267.186
2025-04-14 21:36:03.341430, 1744659363341.430, 391.800, 213.829, 213.715, 267.186
2025-04-14 21:36:03.343350, 1744659363343.350, 391.799, 213.829, 213.715, 267.186
2025-04-14 21:36:03.345270, 1744659363345.270, 391.799, 213.829, 213.715, 267.186
2025-04-14 21:36:03.347190, 1744659363347.190, 391.800, 213.829, 213.715, 267.186
2025-04-14 21:36:03.349110, 1744659363349.110, 391.799, 213.829, 213.715, 267.186
2025-04-14 21:36:03.351030, 1744659363351.030, 391.799, 213.829, 213.715, 267.186
2025-04-14 21:36:03.352950, 1744659363352.950, 391.798, 213.829, 213.715, 267.186
2025-04-14 21:36:03.354870, 1744659363354.870, 391.799, 213.829, 213.715, 267.186
2025-04-14 21:36:03.356791, 1744659363356.791, 391.797, 213.829, 213.715, 267.185
2025-04-14 21:36:03.358711, 1744659363358.711, 391.796, 213.829, 213.715, 267.185
2025-04-14 21:36:03.360631, 1744659363360.631, 391.796, 213.829, 213.715, 267.185
2025-04-14 21:36:03.362551, 1744659363362.551, 391.795, 213.829, 213.715, 267.185
2025-04-14 21:36:03.364471, 1744659363364.471, 391.795, 213.829, 213.715, 267.185
2025-04-14 21:36:03.366391, 1744659363366.391, 391.795, 213.829, 213.715, 267.185
2025-04-14 21:36:03.368312, 1744659363368.312, 391.795, 213.829, 213.715, 267.185
2025-04-14 21:36:03.370232, 1744659363370.232, 391.795, 213.829, 213.715, 267.185
2025-04-14 21:36:03.372152, 1744659363372.152, 391.795, 213.829, 213.715, 267.185
2025-04-14 21:36:03.374072, 1744659363374.072, 391.795, 213.829, 213.715, 267.185
2025-04-14 21:36:03.375992, 1744659363375.992, 391.794, 213.829, 213.715, 267.184
2025-04-14 21:36:03.377912, 1744659363377.913, 391.794, 213.829, 213.715, 267.184
2025-04-14 21:36:03.379833, 1744659363379.833, 391.795, 213.829, 213.715, 267.185
2025-04-14 21:36:03.381754, 1744659363381.754, 391.795, 213.829, 213.715, 267.185
2025-04-14 21:36:03.383675, 1744659363383.675, 391.795, 213.829, 213.715, 267.184
2025-04-14 21:36:03.385596, 1744659363385.596, 391.794, 213.829, 213.715, 267.184
2025-04-14 21:36:03.387517, 1744659363387.517, 391.793, 213.829, 213.715, 267.184
2025-04-14 21:36:03.389438, 1744659363389.438, 391.793, 213.829, 213.715, 267.184
2025-04-14 21:36:03.391359, 1744659363391.359, 391.793, 213.829, 213.715, 267.184
2025-04-14 21:36:03.393280, 1744659363393.280, 391.792, 213.829, 213.715, 267.184
2025-04-14 21:36:03.395201, 1744659363395.201, 391.792, 213.829, 213.715, 267.184
2025-04-14 21:36:03.397122, 1744659363397.122, 391.792, 213.829, 213.715, 267.184
2025-04-14 21:36:03.399042, 1744659363399.042, 391.791, 213.829, 213.715, 267.183
2025-04-14 21:36:03.400962, 1744659363400.962, 391.791, 213.829, 213.715, 267.183
2025-04-14 21:36:03.402882, 1744659363402.882, 391.791, 213.829, 213.715, 267.183
2025-04-14 21:36:03.404802, 1744659363404.802, 391.790, 213.829, 213.715, 267.183
2025-04-14 21:36:03.406722, 1744659363406.722, 391.790, 213.829, 213.715, 267.183
2025-04-14 21:36:03.408643, 1744659363408.643, 391.789, 213.829, 213.715, 267.183
2025-04-14 21:36:03.410563, 1744659363410.563, 391.789, 213.829, 213.715, 267.183
2025-04-14 21:36:03.412483, 1744659363412.483, 391.788, 213.829, 213.715, 267.183
2025-04-14 21:36:03.414404, 1744659363414.404, 391.787, 213.829, 213.715, 267.182
2025-04-14 21:36:03.416324, 1744659363416.324, 391.787, 213.829, 213.715, 267.182
2025-04-14 21:36:03.418244, 1744659363418.244, 391.787, 213.829, 213.715, 267.182
2025-04-14 21:36:03.420165, 1744659363420.165, 391.787, 213.829, 213.715, 267.182
2025-04-14 21:36:03.422085, 1744659363422.085, 391.786, 213.829, 213.715, 267.182
2025-04-14 21:36:03.424005, 1744659363424.005, 391.786, 213.829, 213.715, 267.182
2025-04-14 21:36:03.425925, 1744659363425.925, 391.785, 213.829, 213.715, 267.182
2025-04-14 21:36:03.427846, 1744659363427.846, 391.785, 213.829, 213.715, 267.182
