# Data acquisition time, Epoch time (ms), Distance1 (µm), Distance2 (µm), Distance3 (µm), Mathematic4 (µm)
2025-04-14 21:31:34.067222, 1744659094067.222,  10.774, 213.829, 213.715, 152.878
2025-04-14 21:31:34.069142, 1744659094069.142,  10.774, 213.829, 213.715, 152.878
2025-04-14 21:31:34.071062, 1744659094071.062,  10.774, 213.829, 213.715, 152.878
2025-04-14 21:31:34.072982, 1744659094072.982,  10.774, 213.829, 213.715, 152.878
2025-04-14 21:31:34.074902, 1744659094074.902,  10.774, 213.829, 213.715, 152.878
2025-04-14 21:31:34.076822, 1744659094076.822,  10.774, 213.829, 213.715, 152.878
2025-04-14 21:31:34.078742, 1744659094078.742,  10.774, 213.829, 213.715, 152.878
2025-04-14 21:31:34.080663, 1744659094080.663,  10.774, 213.829, 213.715, 152.878
2025-04-14 21:31:34.082583, 1744659094082.583,  10.774, 213.829, 213.715, 152.878
2025-04-14 21:31:34.084503, 1744659094084.503,  10.774, 213.829, 213.715, 152.878
2025-04-14 21:31:34.086423, 1744659094086.423,  10.774, 213.829, 213.715, 152.878
2025-04-14 21:31:34.088344, 1744659094088.344,  10.774, 213.829, 213.715, 152.878
2025-04-14 21:31:34.090265, 1744659094090.265,  10.774, 213.829, 213.715, 152.878
2025-04-14 21:31:34.092186, 1744659094092.187,  10.774, 213.829, 213.715, 152.878
2025-04-14 21:31:34.094108, 1744659094094.108,  10.774, 213.829, 213.715, 152.878
2025-04-14 21:31:34.096029, 1744659094096.029,  10.774, 213.829, 213.715, 152.878
2025-04-14 21:31:34.097949, 1744659094097.948,  10.774, 213.829, 213.715, 152.878
2025-04-14 21:31:34.099868, 1744659094099.868,  10.774, 213.829, 213.715, 152.878
2025-04-14 21:31:34.101788, 1744659094101.788,  10.774, 213.829, 213.715, 152.878
2025-04-14 21:31:34.103708, 1744659094103.708,  10.774, 213.829, 213.715, 152.878
2025-04-14 21:31:34.105627, 1744659094105.627,  10.774, 213.829, 213.715, 152.878
2025-04-14 21:31:34.107547, 1744659094107.547,  10.774, 213.829, 213.715, 152.878
2025-04-14 21:31:34.109467, 1744659094109.467,  10.774, 213.829, 213.715, 152.878
2025-04-14 21:31:34.111387, 1744659094111.387,  10.774, 213.829, 213.715, 152.878
2025-04-14 21:31:34.113308, 1744659094113.308,  10.774, 213.829, 213.715, 152.878
